"instance","prevalence","meanMOIvar","meanPTS","inverseSimpsonIndex"
305,0.3435,3.34672217269806,0.00669681289324473,15822.9395696066
306,0.4085,2.84937575495811,0.00499982442240043,17683.4223304312
307,0.3915,3.73921455923285,0.0067509950592649,18200.619294256
308,0.1695,2.78943729957892,0.0730867795657649,1366.92482165722
309,0.2355,4.47828162652526,0.00668874631796166,20210.9470773888
310,0.2225,2.17100201297748,0.031811510164712,2386.87493030923
311,0.1225,3.04812784398924,0.0748948859220984,1417.95501430732
312,0.166,3.23216666422572,0.0351796840542346,3264.20174890693
313,0.128,5.72298486745466,0.0184482016257908,10018.1206992755
314,0.141,5.4707699430301,0.0604149556172235,3185.57791175167
315,0.216,1.99917697265291,0.00955846551145155,6544.13252833386
316,0.2525,4.70058798108718,0.0352496179172652,4872.82374685998
317,0.307,3.28797784420782,0.00528683901464717,18637.613402153
318,0.13,2.92593144338353,0.0212160059257156,4459.82957493606
319,0.2565,2.20474127304668,0.0127690538936923,5718.30354942923
320,0.165,3.64064404669785,0.0138869303965392,8490.50478556998
321,0.234,1.69073612144673,0.00830156015136039,6245.8531007776
322,0.392,3.51174450711788,0.0142461937053832,8859.74673437777
323,0.345,4.42587518874103,0.0472687744415724,3451.25847223275
324,0.191,3.28417374761826,0.018492046710691,6026.97822424862
325,0.2635,1.91642484134877,0.0102551879919643,6189.90865438137
326,0.213,2.90648184970873,0.0269351153410365,3721.4698993507
327,0.26,3.02702540841957,0.0108806641551215,9268.30535838404
328,0.0985,2.54789497696402,0.0395341473312813,2118.26927579788
329,0.321,2.20177348855923,0.00736562013513411,9537.45895535476
330,0.17,3.96399990945012,0.0130921101458285,9699.84215856959
331,0.161,2.89117173662949,0.0298870452579511,3415.06446482951
332,0.374,2.87623331013334,0.0111756601006454,8921.17302096209
333,0.261,3.73326801445042,0.0545795091212372,2454.38010200069
334,0.0955,2.34745496669881,0.0422954223999626,1872.79935298608
335,0.41,3.13005249508412,0.00426433130250752,22232.5569508784
336,0.1475,4.78243364273234,0.026070594074736,6224.78776800613
